statistics_code,time,1_variable_code,2_variable_attribute_code,value,value_unit,value_variable_code,value_variable_label
23131,2014,DINSG,ICD10-N84,11523,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-H62,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U32,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B73,2,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I60,10090,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R62,2070,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T04,7,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z48,1013,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-L08,3695,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I05,828,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C93,2045,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q34,212,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N76,5403,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J33,2335,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H04,5285,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z96,90,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I32,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B65,91,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H95,1437,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N34,510,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D03,2485,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-U24,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I24,1400,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T81,69254,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-I13,1703,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J80,3666,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F69,91,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q42,788,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F14,4629,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-J18,215651,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P14,126,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U44,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-U18,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-I95,44945,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-O29,17,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-A93,4,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O84,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q22,1347,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T13,127,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E89,518,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R75,1,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I45,5241,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J13,2027,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N64,3472,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A85,147,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O92,640,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R83,128,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U33,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A59,19,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G05,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J65,12,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E07,74,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S88,87,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H67,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K25,40125,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-L53,814,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C51,6635,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-D69,8623,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T05,2,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P02,1475,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z59,1,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F95,695,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q55,1312,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H75,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B03,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A74,152,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R94,3450,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L45,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I87,9663,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T32,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C49,15207,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S62,24138,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C77,12168,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K85,52627,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R89,105,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R34,164,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S04,111,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-G55,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E75,1383,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M73,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T60,84,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H83,1790,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R42,57187,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-U52,1,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-O03,9427,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S95,40,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T24,2835,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z41,5318,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-D55,99,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J94,2266,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-U80,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-G63,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J39,4807,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q69,785,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M65,13651,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q14,154,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N93,3120,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-D24,9243,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A33,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K12,12524,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N03,750,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R20,19247,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B86,3860,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-E55,219,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q82,1479,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L65,40,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E29,22,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z33,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-P28,10600,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F83,2565,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M93,7331,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B53,33,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O23,8852,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N98,1318,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G21,2273,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A66,-,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O34,74854,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D35,6540,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N14,71,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K04,8298,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S40,3345,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D16,5578,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E44,429,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q89,264,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T39,2655,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q74,1738,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-K59,81460,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E63,60,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P90,405,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S12,12333,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C73,18071,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z02,53,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F01,7922,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M85,3249,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O08,1766,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O42,92322,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R68,1017,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A40,12834,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-D43,5780,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-O15,289,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B79,3,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L24,535,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S38,31,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B94,41,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q63,483,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S66,9340,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-P35,176,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A25,4,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D09,3142,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C23,3162,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T58,1832,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q00,12,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z28,2,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-P54,485,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S19,105,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G47,69325,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-J05,2980,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M99,27,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D71,84,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C04,6207,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C15,29405,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Z83,6416,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T86,13691,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H25,55931,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N72,669,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B43,2,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R47,3197,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-E34,1160,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M19,33815,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z29,227,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M03,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Q93,233,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-R53,8485,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I23,180,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F54,294,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-C63,239,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N51,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R03,428,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-G43,35067,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G93,16012,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-G59,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A23,102,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B74,17,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J43,2199,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R19,2675,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D83,176,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L59,137,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S23,262,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S39,3435,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F23,10185,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F73,76,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Z13,1411,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P07,52315,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q33,339,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-L93,945,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F39,51,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z92,257,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O69,11029,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T93,3,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-M31,12730,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S67,68,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P91,377,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-L74,1164,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-E53,1069,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S49,22,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K63,25738,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T09,1204,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M79,43005,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-L83,15,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O09,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O43,2184,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N04,3573,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K13,2172,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N39,161589,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S73,3102,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D33,4212,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U13,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D14,6993,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N23,4321,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T69,45,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E03,1458,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O71,23207,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Z39,3687,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K29,141536,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q27,1679,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F64,2860,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M94,9827,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N99,9812,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A54,151,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-U23,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B64,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H53,7776,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U39,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L43,1310,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R32,622,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-B58,281,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z08,8212,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K83,32196,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z23,424,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-G64,33,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q43,2108,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H13,-,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A44,35,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C78,42185,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C84,6022,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S93,7793,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I61,32874,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I49,47586,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F44,10276,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J09,2901,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R29,8610,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M63,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q12,625,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P39,9196,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I33,9482,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P23,1177,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-H94,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z97,1,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-N49,5201,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U42,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D04,3046,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S83,55779,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S99,69,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N33,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I83,75697,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J69,32681,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C94,849,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I99,1434,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Z53,88,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O97,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T82,56596,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F13,9512,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J81,411,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N83,44154,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T98,1,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P13,342,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-U08,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A38,293,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-L11,62,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S52,138907,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-E24,658,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T19,714,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M13,4587,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R63,17871,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T03,4,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-R79,1070,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-K73,160,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z49,502,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N77,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-J34,76074,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H03,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U34,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R43,149,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G04,9813,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C24,8638,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T23,2711,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C52,1096,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H68,632,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-L54,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R59,7939,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F94,1674,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D72,538,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q54,3848,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M43,14810,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H74,2835,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B04,168,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I88,5079,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-U43,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q23,2796,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T83,11594,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-G54,4132,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-E74,1253,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q39,693,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B95,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F28,211,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-J14,2072,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z70,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I44,33282,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-N63,48,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-E14,686,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-O04,4899,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J64,101,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q73,107,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S94,38,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z42,410,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-J93,10565,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z58,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-U81,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q13,186,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T49,62,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N94,4904,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P24,640,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A75,4,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-U19,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-A94,1,Anzahl,GES025,Entlassene Patienten
